Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-07-29,42528.0,459761.0,7257.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-07-30,44886.0,471123.0,7497.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-07-31,41486.0,482169.0,7812.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-01,42450.0,493183.0,8005.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-02,34794.0,503290.0,8153.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-03,21916.0,511485.0,8366.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-04,19507.0,516862.0,8539.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-05,34989.0,521318.0,8884.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-06,36616.0,529877.0,9298.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-07,33851.0,538184.0,9604.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-08,36607.0,545476.0,9909.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-09,30318.0,553188.0,10210.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-10,16911.0,559858.0,10408.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-11,11483.0,563598.0,10621.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-12,16457.0,566109.0,10751.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-13,20063.0,568919.0,11010.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-14,35614.0,572865.0,11270.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-15,26918.0,579140.0,11556.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-16,22609.0,583653.0,11677.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-17,15032.0,587345.0,11839.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-18,14677.0,589886.0,11982.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-19,25324.0,592144.0,12264.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-20,24612.0,596060.0,12423.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-21,24224.0,599940.0,12618.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-22,30560.0,603338.0,12843.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-23,18358.0,607045.0,12987.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-24,10640.0,609773.0,13059.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-25,14771.0,611450.0,13159.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-26,20137.0,613017.0,13308.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-27,19009.0,615701.0,13502.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-28,14329.0,618286.0,13628.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-29,20659.0,620123.0,13743.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-30,21902.0,622551.0,13981.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-08-31,18849.0,625056.0,14028.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-01,11687.0,627041.0,14149.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-02,21313.0,628259.0,14263.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-03,20380.0,630595.0,14389.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-04,18599.0,633015.0,14563.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-05,18123.0,635078.0,14678.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-06,16367.0,636884.0,14779.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-07,8759.0,638517.0,14889.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-08,12213.0,639362.0,15004.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-09,21736.0,640441.0,15086.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-10,20555.0,642431.0,15168.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-11,20713.0,644438.0,15265.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-12,18620.0,646398.0,15378.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-13,15692.0,648214.0,15427.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-14,10136.0,649793.0,15447.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-15,11603.0,650749.0,15499.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-16,20962.0,651521.0,15641.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-17,22354.0,653444.0,15705.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-18,20057.0,655572.0,15772.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-19,21069.0,657627.0,15857.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-20,16884.0,659656.0,15940.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-21,6180.0,661211.0,15953.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-22,16394.0,661936.0,15992.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-23,19640.0,663282.0,16118.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-24,18405.0,665188.0,16206.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-25,14917.0,667049.0,16283.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-26,11359.0,668529.0,16312.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-27,15028.0,669498.0,16376.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-28,9014.0,670766.0,16398.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-29,12011.0,671669.0,16586.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-09-30,23426.0,672572.0,16667.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-01,21132.0,674339.0,16734.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-02,20660.0,676084.0,16866.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-03,21804.0,677833.0,16909.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-04,18113.0,679716.0,16938.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-05,10714.0,681289.0,16976.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-06,14591.0,682215.0,17016.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-07,23583.0,683242.0,17103.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-08,21172.0,685155.0,17248.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-09,20419.0,686891.0,17408.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-10,28066.0,688532.0,17547.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-11,19270.0,690896.0,17673.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-12,10977.0,692471.0,17780.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-13,15534.0,692471.0,17780.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-14,24793.0,694537.0,18028.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-15,22609.0,696414.0,18151.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-16,24179.0,698184.0,18309.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-17,22608.0,700203.0,18370.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-18,21337.0,702131.0,18408.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-19,16502.0,703793.0,18471.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-20,15366.0,705254.0,18492.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-21,26537.0,706304.0,18656.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-22,25788.0,708359.0,18741.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-23,23445.0,710515.0,18843.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-24,20826.0,712412.0,18891.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-25,19997.0,714246.0,18944.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-26,11464.0,715868.0,18968.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-27,17472.0,716759.0,19008.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-28,25721.0,717851.0,19053.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-29,25013.0,719714.0,19111.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-30,23214.0,721770.0,19164.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-10-31,22150.0,723682.0,19230.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-11-01,19543.0,725452.0,19276.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-11-02,10402.0,726823.0,19411.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-11-03,15692.0,727595.0,19465.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-11-04,25073.0,728836.0,19539.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-11-05,23942.0,730548.0,19585.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-11-06,23094.0,732414.0,19677.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-11-07,22455.0,734175.0,19749.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-11-08,17266.0,735906.0,19789.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-11-09,12641.0,737278.0,19809.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-11-10,17269.0,738525.0,19845.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-11-11,27432.0,740254.0,19951.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-11-12,25675.0,742394.0,20011.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-11-13,23430.0,744732.0,20076.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-11-14,23497.0,746945.0,20153.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-11-15,19808.0,749182.0,20206.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-11-16,,751024.0,20241.0
South Africa,Africa,-30.56,22.94,17,2.32,0.82,12294.88,56717156,27,5,2020-11-17,,752269.0,20314.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-01-20,,1.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-01-21,,1.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-01-22,5.0,1.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-01-23,,1.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-01-24,,2.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-01-25,,2.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-01-26,,3.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-01-27,9.0,4.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-01-28,130.0,4.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-01-29,,4.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-01-30,,4.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-01-31,,7.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-01,,12.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-02,58.0,15.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-03,,15.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-04,,16.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-05,107.0,18.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-06,171.0,23.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-07,245.0,24.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-08,571.0,24.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-09,639.0,25.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-10,436.0,27.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-11,853.0,28.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-12,1445.0,28.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-13,723.0,28.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-14,1057.0,28.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-15,665.0,28.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-16,400.0,29.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-17,252.0,30.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-18,1094.0,31.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-19,1146.0,46.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-20,1750.0,80.0,
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-21,2655.0,155.0,1.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-22,4805.0,345.0,2.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-23,3012.0,601.0,5.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-24,5982.0,762.0,7.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-25,8101.0,892.0,8.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-26,9411.0,1146.0,11.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-27,11863.0,1595.0,12.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-28,12950.0,2022.0,13.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-02-29,14753.0,2931.0,16.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-01,11292.0,3526.0,17.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-02,12606.0,4212.0,22.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-03,16260.0,4812.0,28.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-04,10856.0,5328.0,32.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-05,9834.0,5766.0,35.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-06,18199.0,6284.0,42.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-07,13449.0,6767.0,44.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-08,10329.0,7134.0,50.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-09,8100.0,7382.0,51.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-10,13526.0,7513.0,54.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-11,12251.0,7755.0,60.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-12,,7869.0,66.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-13,,7979.0,67.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-14,,8086.0,72.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-15,,8162.0,75.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-16,,8236.0,75.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-17,,8320.0,81.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-18,,8413.0,86.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-19,,8565.0,91.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-20,10019.0,8652.0,100.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-21,10666.0,8799.0,103.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-22,5435.0,8897.0,104.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-23,7168.0,8961.0,113.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-24,8734.0,9037.0,120.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-25,10476.0,9137.0,126.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-26,6955.0,9241.0,131.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-27,11169.0,9332.0,139.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-28,9619.0,9478.0,144.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-29,,9583.0,152.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-30,,9661.0,158.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-03-31,12009.0,9786.0,163.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-01,11290.0,9786.0,163.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-02,8896.0,9976.0,169.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-03,10507.0,10062.0,174.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-04,,10156.0,177.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-05,,10237.0,183.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-06,5847.0,10284.0,186.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-07,9145.0,10331.0,192.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-08,11491.0,10384.0,200.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-09,11057.0,10423.0,204.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-10,8551.0,10450.0,208.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-11,8656.0,10450.0,208.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-12,4424.0,10512.0,214.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-13,4519.0,10537.0,217.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-14,7435.0,10564.0,222.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-15,6739.0,10591.0,225.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-16,4981.0,10613.0,229.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-17,7770.0,10635.0,230.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-18,,10653.0,232.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-19,,10661.0,234.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-20,4188.0,10674.0,236.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-21,7239.0,10683.0,237.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-22,7545.0,10694.0,238.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-23,7994.0,10702.0,240.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-24,6088.0,10708.0,240.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-25,,10718.0,240.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-26,,10728.0,242.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-27,,10738.0,243.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-28,6546.0,10752.0,244.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-29,6579.0,10761.0,246.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-04-30,,10765.0,247.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-01,,10774.0,248.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-02,4682.0,10780.0,250.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-03,3319.0,10793.0,250.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-04,3360.0,10801.0,252.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-05,5634.0,10804.0,254.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-06,3707.0,10806.0,255.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-07,5873.0,10810.0,256.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-08,5037.0,10822.0,256.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-09,4881.0,10840.0,256.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-10,,10874.0,256.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-11,,10909.0,256.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-12,6990.0,10936.0,258.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-13,11781.0,10962.0,259.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-14,14421.0,10991.0,260.0
